filename,width,height,class,xmin,ymin,xmax,ymax
1158.png,300,300,paper,10,10,233,158
1158.png,300,300,trash,79,123,281,300
1158.png,300,300,plastic,106,34,300,183
1158.png,300,300,glass,60,120,300,300
351.png,300,300,metal,77,61,222,191
351.png,300,300,glass,62,120,300,300
351.png,300,300,plastic,146,80,300,198
351.png,300,300,trash,131,120,300,300
5283.png,300,300,paper,14,10,254,190
5283.png,300,300,plastic,72,142,273,300
5283.png,300,300,trash,120,38,300,164
5283.png,300,300,glass,159,184,300,300
6198.png,300,300,metal,52,10,292,190
6198.png,300,300,plastic,115,176,288,300
6198.png,300,300,glass,86,10,300,184
6198.png,300,300,trash,131,157,300,300
4573.png,300,300,cardboard,10,10,250,190
4573.png,300,300,plastic,74,156,280,300
4573.png,300,300,trash,60,42,300,219
4573.png,300,300,glass,82,147,300,300
401.png,300,300,cardboard,10,10,250,190
401.png,300,300,glass,77,147,295,300
401.png,300,300,plastic,97,17,300,176
401.png,300,300,trash,103,147,300,300
7653.png,300,300,metal,57,36,241,216
7653.png,300,300,glass,48,156,260,300
7653.png,300,300,trash,95,67,300,238
7653.png,300,300,plastic,85,170,300,300
1786.png,300,300,paper,20,34,221,214
1786.png,300,300,glass,25,155,227,300
1786.png,300,300,plastic,115,43,300,177
1786.png,300,300,trash,131,171,300,300
9103.png,300,300,cardboard,10,10,250,190
9103.png,300,300,glass,85,141,275,300
9103.png,300,300,plastic,71,45,300,225
9103.png,300,300,trash,131,120,300,300
5320.png,300,300,paper,12,10,240,176
5320.png,300,300,trash,104,152,280,300
5320.png,300,300,glass,90,10,300,184
5320.png,300,300,plastic,64,120,300,300
95.png,300,300,cardboard,10,10,250,190
95.png,300,300,plastic,10,120,250,300
95.png,300,300,trash,144,55,300,197
95.png,300,300,glass,60,120,300,300
9123.png,300,300,cardboard,10,10,250,190
9123.png,300,300,plastic,100,152,293,300
9123.png,300,300,trash,131,34,300,177
9123.png,300,300,glass,106,120,300,300
5696.png,300,300,metal,60,44,300,224
5696.png,300,300,trash,68,158,235,300
5696.png,300,300,glass,109,10,300,167
5696.png,300,300,plastic,60,190,300,280
9075.png,300,300,paper,12,10,240,176
9075.png,300,300,trash,48,152,219,300
9075.png,300,300,glass,161,30,300,128
9075.png,300,300,plastic,127,154,300,300
1785.png,300,300,metal,60,10,300,190
1785.png,300,300,trash,81,168,261,300
1785.png,300,300,plastic,60,32,300,212
1785.png,300,300,glass,132,139,300,300
6302.png,300,300,metal,61,54,225,202
6302.png,300,300,plastic,10,120,250,300
6302.png,300,300,trash,60,10,300,190
6302.png,300,300,glass,161,202,300,300
8640.png,300,300,cardboard,10,10,250,190
8640.png,300,300,glass,29,120,242,300
8640.png,300,300,trash,130,34,300,203
8640.png,300,300,plastic,93,173,300,300
6836.png,300,300,cardboard,10,10,250,190
6836.png,300,300,glass,66,120,279,300
6836.png,300,300,plastic,70,10,300,171
6836.png,300,300,trash,130,131,300,300
8893.png,300,300,paper,23,10,245,190
8893.png,300,300,glass,60,120,300,300
8893.png,300,300,trash,131,38,300,182
8893.png,300,300,plastic,84,153,300,300
8309.png,300,300,metal,74,41,229,181
8309.png,300,300,trash,70,120,256,300
8309.png,300,300,glass,147,43,300,151
8309.png,300,300,plastic,142,179,300,300
687.png,300,300,cardboard,10,10,245,190
687.png,300,300,plastic,85,163,235,300
687.png,300,300,glass,132,38,300,199
687.png,300,300,trash,139,167,300,300
9251.png,300,300,paper,10,10,250,190
9251.png,300,300,glass,60,120,300,300
9251.png,300,300,plastic,60,18,300,198
9251.png,300,300,trash,67,136,300,300
4490.png,300,300,metal,60,58,300,238
4490.png,300,300,trash,101,157,270,300
4490.png,300,300,glass,120,10,300,160
4490.png,300,300,plastic,72,144,300,300
7897.png,300,300,metal,66,15,297,193
7897.png,300,300,trash,40,121,221,300
7897.png,300,300,glass,85,10,300,190
7897.png,300,300,plastic,60,120,300,300
6749.png,300,300,cardboard,10,10,250,190
6749.png,300,300,trash,61,123,273,300
6749.png,300,300,glass,95,57,300,189
6749.png,300,300,plastic,60,120,300,300
7048.png,300,300,cardboard,50,62,228,226
7048.png,300,300,trash,75,156,244,300
7048.png,300,300,plastic,77,30,300,198
7048.png,300,300,glass,60,120,300,300
8097.png,300,300,metal,60,48,300,228
8097.png,300,300,trash,101,157,270,300
8097.png,300,300,glass,119,73,300,207
8097.png,300,300,plastic,60,120,300,300
7062.png,300,300,cardboard,10,10,250,190
7062.png,300,300,glass,99,140,300,300
7062.png,300,300,plastic,115,43,300,177
7062.png,300,300,trash,83,147,300,300
8720.png,300,300,paper,10,10,250,190
8720.png,300,300,glass,11,139,179,300
8720.png,300,300,trash,65,41,300,221
8720.png,300,300,plastic,60,161,300,300
5068.png,300,300,cardboard,10,10,250,190
5068.png,300,300,trash,52,120,292,300
5068.png,300,300,glass,112,35,300,215
5068.png,300,300,plastic,142,191,300,300
2689.png,300,300,paper,27,60,223,240
2689.png,300,300,plastic,60,120,300,300
2689.png,300,300,trash,60,10,300,176
2689.png,300,300,glass,74,186,300,300
3722.png,300,300,paper,10,10,233,158
3722.png,300,300,plastic,71,154,300,300
3722.png,300,300,trash,120,50,300,182
3722.png,300,300,glass,89,120,300,300
3938.png,300,300,cardboard,10,10,206,190
3938.png,300,300,trash,76,159,259,300
3938.png,300,300,plastic,60,30,300,210
3938.png,300,300,glass,60,120,300,300
508.png,300,300,cardboard,50,38,233,184
508.png,300,300,plastic,19,132,242,300
508.png,300,300,trash,130,74,300,199
508.png,300,300,glass,60,120,300,300
9005.png,300,300,cardboard,10,10,250,190
9005.png,300,300,glass,10,120,224,300
9005.png,300,300,trash,63,21,300,172
9005.png,300,300,plastic,95,156,300,300
4088.png,300,300,cardboard,10,10,250,190
4088.png,300,300,plastic,25,120,245,300
4088.png,300,300,trash,60,10,300,176
4088.png,300,300,glass,132,139,300,300
3237.png,300,300,cardboard,10,10,250,190
3237.png,300,300,glass,78,128,298,300
3237.png,300,300,trash,60,14,300,194
3237.png,300,300,plastic,118,193,300,300
8122.png,300,300,metal,60,18,300,198
8122.png,300,300,plastic,60,120,300,300
8122.png,300,300,glass,85,10,300,190
8122.png,300,300,trash,116,149,300,300
1682.png,300,300,paper,16,10,256,172
1682.png,300,300,trash,88,177,251,300
1682.png,300,300,glass,90,10,300,184
1682.png,300,300,plastic,60,120,300,300
6319.png,300,300,paper,10,15,196,195
6319.png,300,300,glass,44,165,178,300
6319.png,300,300,plastic,60,52,300,232
6319.png,300,300,trash,90,155,300,300
7294.png,300,300,paper,10,44,232,224
7294.png,300,300,plastic,60,120,300,300
7294.png,300,300,trash,139,34,300,167
7294.png,300,300,glass,88,192,300,300
3404.png,300,300,metal,50,10,262,140
3404.png,300,300,trash,105,152,280,300
3404.png,300,300,plastic,100,16,300,196
3404.png,300,300,glass,109,120,300,300
9137.png,300,300,paper,22,10,225,190
9137.png,300,300,glass,81,120,300,300
9137.png,300,300,plastic,146,80,300,198
9137.png,300,300,trash,114,151,300,300
3627.png,300,300,cardboard,77,79,251,227
3627.png,300,300,glass,78,128,298,300
3627.png,300,300,trash,86,18,300,194
3627.png,300,300,plastic,60,120,300,300
9049.png,300,300,paper,14,10,254,190
9049.png,300,300,plastic,10,145,213,300
9049.png,300,300,trash,63,10,300,190
9049.png,300,300,glass,105,135,300,300
7951.png,300,300,paper,18,10,258,190
7951.png,300,300,trash,33,145,270,300
7951.png,300,300,plastic,113,10,300,190
7951.png,300,300,glass,166,165,300,300
8885.png,300,300,paper,17,50,231,230
8885.png,300,300,plastic,60,136,237,300
8885.png,300,300,glass,60,56,300,236
8885.png,300,300,trash,89,124,300,300
2789.png,300,300,cardboard,10,10,250,190
2789.png,300,300,plastic,87,178,234,300
2789.png,300,300,glass,151,79,300,221
2789.png,300,300,trash,131,120,300,300
7944.png,300,300,paper,10,10,201,190
7944.png,300,300,plastic,29,153,245,300
7944.png,300,300,trash,63,10,300,190
7944.png,300,300,glass,65,120,300,300
3537.png,300,300,metal,10,32,250,212
3537.png,300,300,trash,10,120,250,300
3537.png,300,300,glass,172,73,300,195
3537.png,300,300,plastic,150,163,300,300
1378.png,300,300,paper,10,10,230,188
1378.png,300,300,glass,25,155,227,300
1378.png,300,300,trash,80,10,300,190
1378.png,300,300,plastic,80,152,300,300
2591.png,300,300,cardboard,10,10,250,190
2591.png,300,300,glass,29,120,242,300
2591.png,300,300,trash,94,83,300,210
2591.png,300,300,plastic,60,120,300,300
5063.png,300,300,metal,65,65,231,192
5063.png,300,300,plastic,10,120,250,300
5063.png,300,300,glass,60,10,300,190
5063.png,300,300,trash,67,136,300,300
4941.png,300,300,paper,23,10,245,190
4941.png,300,300,trash,42,126,249,300
4941.png,300,300,plastic,71,23,300,169
4941.png,300,300,glass,60,120,300,300
667.png,300,300,cardboard,10,10,250,190
667.png,300,300,glass,77,178,205,300
667.png,300,300,trash,60,10,300,190
667.png,300,300,plastic,60,150,300,300
6972.png,300,300,metal,74,74,257,254
6972.png,300,300,trash,49,120,269,300
6972.png,300,300,glass,60,34,300,133
6972.png,300,300,plastic,110,152,300,300
925.png,300,300,cardboard,10,10,250,190
925.png,300,300,glass,60,120,300,300
925.png,300,300,plastic,97,17,300,176
925.png,300,300,trash,60,142,300,300
3854.png,300,300,paper,68,66,215,197
3854.png,300,300,trash,81,137,280,300
3854.png,300,300,glass,60,38,300,218
3854.png,300,300,plastic,123,136,300,300
7369.png,300,300,cardboard,10,10,250,190
7369.png,300,300,glass,77,147,295,300
7369.png,300,300,trash,149,31,300,179
7369.png,300,300,plastic,64,120,300,300
1125.png,300,300,paper,17,50,231,230
1125.png,300,300,plastic,60,136,237,300
1125.png,300,300,glass,87,27,300,207
1125.png,300,300,trash,95,164,300,300
1393.png,300,300,paper,85,10,224,190
1393.png,300,300,trash,19,120,249,300
1393.png,300,300,glass,110,46,300,205
1393.png,300,300,plastic,120,120,300,300
5825.png,300,300,paper,10,10,247,190
5825.png,300,300,glass,41,120,281,300
5825.png,300,300,trash,81,21,300,201
5825.png,300,300,plastic,77,132,300,300
3661.png,300,300,metal,71,29,276,193
3661.png,300,300,trash,50,120,219,300
3661.png,300,300,plastic,60,10,300,149
3661.png,300,300,glass,60,120,300,300
6207.png,300,300,cardboard,10,10,250,190
6207.png,300,300,glass,115,120,300,300
6207.png,300,300,trash,144,55,300,197
6207.png,300,300,plastic,73,120,300,300
485.png,300,300,paper,10,10,250,190
485.png,300,300,plastic,39,149,203,300
485.png,300,300,trash,91,10,300,186
485.png,300,300,glass,91,150,300,300
4699.png,300,300,paper,10,15,196,195
4699.png,300,300,trash,51,120,291,300
4699.png,300,300,plastic,110,57,300,205
4699.png,300,300,glass,60,120,300,300
7985.png,300,300,cardboard,16,10,256,190
7985.png,300,300,plastic,10,134,250,300
7985.png,300,300,glass,107,46,300,197
7985.png,300,300,trash,65,120,300,300
6337.png,300,300,cardboard,10,10,250,190
6337.png,300,300,glass,66,120,279,300
6337.png,300,300,trash,131,73,300,202
6337.png,300,300,plastic,60,161,300,300
1390.png,300,300,paper,55,10,255,190
1390.png,300,300,plastic,76,151,270,300
1390.png,300,300,trash,60,10,300,190
1390.png,300,300,glass,89,120,300,300
7543.png,300,300,cardboard,10,10,250,190
7543.png,300,300,trash,56,120,247,300
7543.png,300,300,plastic,71,23,300,169
7543.png,300,300,glass,63,120,300,300
3541.png,300,300,cardboard,50,62,228,226
3541.png,300,300,trash,40,121,221,300
3541.png,300,300,glass,161,30,300,128
3541.png,300,300,plastic,124,132,300,300
9208.png,300,300,paper,23,51,206,189
9208.png,300,300,trash,60,120,300,300
9208.png,300,300,glass,101,52,300,154
9208.png,300,300,plastic,106,151,300,300
398.png,300,300,cardboard,10,10,250,190
398.png,300,300,glass,59,135,254,300
398.png,300,300,plastic,99,31,300,189
398.png,300,300,trash,60,120,300,300
8313.png,300,300,cardboard,10,10,250,190
8313.png,300,300,glass,74,158,223,300
8313.png,300,300,plastic,146,53,300,187
8313.png,300,300,trash,93,126,300,300
8969.png,300,300,metal,60,18,300,198
8969.png,300,300,glass,48,156,260,300
8969.png,300,300,trash,60,10,300,190
8969.png,300,300,plastic,127,120,300,300
466.png,300,300,cardboard,10,10,250,190
466.png,300,300,glass,10,147,207,300
466.png,300,300,trash,60,10,300,190
466.png,300,300,plastic,60,134,300,300
6127.png,300,300,paper,10,39,236,205
6127.png,300,300,glass,10,120,250,300
6127.png,300,300,trash,81,21,300,201
6127.png,300,300,plastic,60,149,300,300
6876.png,300,300,cardboard,10,10,250,190
6876.png,300,300,glass,25,120,265,300
6876.png,300,300,plastic,77,30,300,198
6876.png,300,300,trash,92,120,300,300
9328.png,300,300,metal,37,64,245,214
9328.png,300,300,plastic,37,144,265,300
9328.png,300,300,trash,101,33,300,206
9328.png,300,300,glass,161,202,300,300
8258.png,300,300,cardboard,10,10,237,158
8258.png,300,300,glass,23,186,249,300
8258.png,300,300,plastic,124,42,300,210
8258.png,300,300,trash,130,153,300,300
1065.png,300,300,metal,48,15,251,175
1065.png,300,300,trash,83,163,276,300
1065.png,300,300,plastic,91,69,300,249
1065.png,300,300,glass,66,120,300,300
7137.png,300,300,paper,31,35,271,215
7137.png,300,300,glass,98,168,251,300
7137.png,300,300,plastic,60,44,300,224
7137.png,300,300,trash,60,120,300,300
5326.png,300,300,metal,60,79,300,259
5326.png,300,300,trash,47,146,220,300
5326.png,300,300,plastic,84,10,300,157
5326.png,300,300,glass,60,120,300,300
2294.png,300,300,cardboard,50,62,228,226
2294.png,300,300,glass,86,120,277,300
2294.png,300,300,trash,124,40,300,188
2294.png,300,300,plastic,150,163,300,300
317.png,300,300,cardboard,10,10,250,190
317.png,300,300,glass,67,120,282,300
317.png,300,300,plastic,60,18,300,198
317.png,300,300,trash,88,123,300,300
7910.png,300,300,metal,10,10,250,190
7910.png,300,300,glass,34,170,223,300
7910.png,300,300,plastic,60,44,300,195
7910.png,300,300,trash,125,152,300,300
6633.png,300,300,paper,10,10,240,190
6633.png,300,300,glass,71,120,254,300
6633.png,300,300,trash,149,31,300,179
6633.png,300,300,plastic,83,165,300,300
5866.png,300,300,cardboard,10,10,250,190
5866.png,300,300,plastic,10,120,250,300
5866.png,300,300,glass,86,10,300,184
5866.png,300,300,trash,101,145,300,300
3462.png,300,300,metal,10,10,250,190
3462.png,300,300,glass,77,178,205,300
3462.png,300,300,trash,137,65,300,188
3462.png,300,300,plastic,60,120,300,300
529.png,300,300,cardboard,10,10,245,190
529.png,300,300,plastic,65,123,257,300
529.png,300,300,glass,120,10,300,160
529.png,300,300,trash,116,149,300,300
1348.png,300,300,cardboard,10,10,250,190
1348.png,300,300,trash,86,158,242,300
1348.png,300,300,glass,94,10,300,184
1348.png,300,300,plastic,110,152,300,300
1572.png,300,300,cardboard,10,10,250,190
1572.png,300,300,trash,10,120,244,300
1572.png,300,300,plastic,106,40,300,220
1572.png,300,300,glass,80,128,300,300
6747.png,300,300,metal,20,10,199,172
6747.png,300,300,trash,103,147,300,300
6747.png,300,300,plastic,73,10,300,190
6747.png,300,300,glass,60,120,300,300
7914.png,300,300,cardboard,50,62,228,226
7914.png,300,300,trash,74,167,235,300
7914.png,300,300,glass,60,36,300,216
7914.png,300,300,plastic,86,147,300,300
6719.png,300,300,cardboard,10,10,250,190
6719.png,300,300,glass,67,172,229,300
6719.png,300,300,trash,79,14,300,194
6719.png,300,300,plastic,60,152,300,300
1606.png,300,300,metal,73,42,277,212
1606.png,300,300,trash,29,124,238,300
1606.png,300,300,plastic,60,44,300,224
1606.png,300,300,glass,67,150,300,300
5889.png,300,300,cardboard,10,10,250,190
5889.png,300,300,glass,74,158,223,300
5889.png,300,300,trash,133,25,300,167
5889.png,300,300,plastic,95,156,300,300
4280.png,300,300,paper,10,10,250,190
4280.png,300,300,plastic,15,173,222,300
4280.png,300,300,trash,127,10,300,190
4280.png,300,300,glass,60,120,300,300
4983.png,300,300,cardboard,10,10,250,190
4983.png,300,300,glass,18,124,258,300
4983.png,300,300,plastic,132,58,300,182
4983.png,300,300,trash,116,149,300,300
4646.png,300,300,cardboard,10,10,250,190
4646.png,300,300,trash,19,120,249,300
4646.png,300,300,plastic,60,10,300,190
4646.png,300,300,glass,86,126,300,300
6871.png,300,300,paper,10,42,224,222
6871.png,300,300,glass,85,141,275,300
6871.png,300,300,plastic,60,30,300,210
6871.png,300,300,trash,79,120,300,300
9935.png,300,300,metal,37,11,261,180
9935.png,300,300,trash,63,137,289,300
9935.png,300,300,plastic,60,32,300,212
9935.png,300,300,glass,117,120,300,300
4173.png,300,300,paper,10,10,250,190
4173.png,300,300,trash,90,129,295,300
4173.png,300,300,plastic,71,39,300,219
4173.png,300,300,glass,87,120,300,300
527.png,300,300,cardboard,10,10,250,190
527.png,300,300,trash,63,137,289,300
527.png,300,300,plastic,120,10,300,190
527.png,300,300,glass,94,126,300,300
9322.png,300,300,cardboard,10,10,250,190
9322.png,300,300,trash,76,170,300,300
9322.png,300,300,plastic,110,57,300,205
9322.png,300,300,glass,97,120,300,300
3372.png,300,300,metal,85,48,300,228
3372.png,300,300,plastic,23,161,263,300
3372.png,300,300,glass,60,56,300,236
3372.png,300,300,trash,139,167,300,300
3932.png,300,300,metal,22,10,251,190
3932.png,300,300,glass,29,150,238,300
3932.png,300,300,plastic,60,43,300,223
3932.png,300,300,trash,66,120,300,300
9359.png,300,300,paper,10,10,250,190
9359.png,300,300,trash,74,167,235,300
9359.png,300,300,plastic,90,10,300,156
9359.png,300,300,glass,60,120,300,300
5759.png,300,300,paper,10,10,240,190
5759.png,300,300,plastic,60,152,237,300
5759.png,300,300,glass,88,50,300,194
5759.png,300,300,trash,60,120,300,300
8262.png,300,300,cardboard,10,10,250,190
8262.png,300,300,trash,76,170,300,300
8262.png,300,300,glass,60,21,300,201
8262.png,300,300,plastic,60,161,300,300
8235.png,300,300,metal,73,52,263,232
8235.png,300,300,glass,43,159,187,300
8235.png,300,300,trash,84,10,300,190
8235.png,300,300,plastic,60,120,300,300
7674.png,300,300,paper,10,10,247,190
7674.png,300,300,plastic,91,152,281,300
7674.png,300,300,glass,60,38,300,218
7674.png,300,300,trash,81,120,300,300
8218.png,300,300,cardboard,10,10,213,146
8218.png,300,300,plastic,94,120,267,300
8218.png,300,300,trash,60,14,300,194
8218.png,300,300,glass,64,154,300,300
5607.png,300,300,metal,19,14,259,194
5607.png,300,300,plastic,10,120,250,300
5607.png,300,300,trash,119,42,300,161
5607.png,300,300,glass,141,184,300,300
9262.png,300,300,metal,48,15,251,175
9262.png,300,300,plastic,36,120,265,300
9262.png,300,300,trash,131,17,300,197
9262.png,300,300,glass,60,120,300,300
8269.png,300,300,metal,86,46,248,169
8269.png,300,300,glass,49,145,229,300
8269.png,300,300,trash,95,53,300,195
8269.png,300,300,plastic,91,120,300,300
6217.png,300,300,paper,10,15,250,195
6217.png,300,300,glass,74,120,244,300
6217.png,300,300,plastic,96,15,300,184
6217.png,300,300,trash,119,181,300,300
2307.png,300,300,paper,10,42,224,222
2307.png,300,300,plastic,40,165,235,300
2307.png,300,300,trash,103,10,300,173
2307.png,300,300,glass,172,178,300,300
1228.png,300,300,paper,56,40,229,166
1228.png,300,300,plastic,100,152,293,300
1228.png,300,300,glass,156,78,300,197
1228.png,300,300,trash,60,123,300,300
9954.png,300,300,cardboard,10,10,250,190
9954.png,300,300,glass,68,120,255,300
9954.png,300,300,plastic,99,31,300,189
9954.png,300,300,trash,127,120,300,300
4916.png,300,300,paper,10,10,250,190
4916.png,300,300,plastic,94,120,267,300
4916.png,300,300,trash,139,34,300,167
4916.png,300,300,glass,94,126,300,300
9179.png,300,300,cardboard,10,10,250,190
9179.png,300,300,plastic,30,159,247,300
9179.png,300,300,glass,88,50,300,194
9179.png,300,300,trash,110,144,300,300
7029.png,300,300,paper,10,10,250,190
7029.png,300,300,glass,37,198,236,300
7029.png,300,300,plastic,111,26,300,206
7029.png,300,300,trash,88,123,300,300
3108.png,300,300,paper,10,10,250,190
3108.png,300,300,trash,61,123,273,300
3108.png,300,300,plastic,60,10,300,160
3108.png,300,300,glass,131,142,300,300
9971.png,300,300,metal,23,17,236,197
9971.png,300,300,glass,60,120,300,300
9971.png,300,300,plastic,127,51,300,197
9971.png,300,300,trash,137,177,300,300
584.png,300,300,cardboard,10,10,250,190
584.png,300,300,trash,76,159,259,300
584.png,300,300,glass,136,39,300,219
584.png,300,300,plastic,60,120,300,300
5056.png,300,300,paper,23,40,223,180
5056.png,300,300,trash,40,120,280,300
5056.png,300,300,glass,172,73,300,195
5056.png,300,300,plastic,90,120,300,300
9434.png,300,300,cardboard,10,10,250,190
9434.png,300,300,trash,96,181,277,300
9434.png,300,300,glass,60,38,300,218
9434.png,300,300,plastic,96,169,300,300
940.png,300,300,cardboard,10,10,250,190
940.png,300,300,trash,97,151,283,300
940.png,300,300,plastic,115,43,300,177
940.png,300,300,glass,166,190,300,300
3866.png,300,300,cardboard,10,10,250,190
3866.png,300,300,plastic,48,152,228,300
3866.png,300,300,trash,150,32,300,172
3866.png,300,300,glass,60,147,300,300
8953.png,300,300,cardboard,10,10,250,190
8953.png,300,300,glass,10,154,246,300
8953.png,300,300,plastic,83,66,300,201
8953.png,300,300,trash,103,147,300,300
4480.png,300,300,cardboard,10,10,250,190
4480.png,300,300,plastic,69,161,245,300
4480.png,300,300,trash,88,42,300,219
4480.png,300,300,glass,87,158,300,300
4841.png,300,300,paper,43,10,221,185
4841.png,300,300,trash,49,120,269,300
4841.png,300,300,glass,60,59,300,217
4841.png,300,300,plastic,60,120,300,300
9125.png,300,300,cardboard,10,10,250,190
9125.png,300,300,glass,73,153,284,300
9125.png,300,300,trash,107,46,300,198
9125.png,300,300,plastic,80,120,300,300
2876.png,300,300,cardboard,10,10,250,190
2876.png,300,300,glass,93,143,284,300
2876.png,300,300,trash,119,28,300,207
2876.png,300,300,plastic,150,163,300,300
616.png,300,300,paper,20,10,231,190
616.png,300,300,glass,65,120,300,300
616.png,300,300,trash,114,39,300,188
616.png,300,300,plastic,150,163,300,300
5692.png,300,300,paper,24,43,242,202
5692.png,300,300,glass,60,120,300,300
5692.png,300,300,trash,60,14,300,194
5692.png,300,300,plastic,83,165,300,300
1897.png,300,300,cardboard,43,10,283,190
1897.png,300,300,trash,60,120,300,300
1897.png,300,300,glass,109,39,300,175
1897.png,300,300,plastic,96,131,300,300
4875.png,300,300,paper,10,10,230,188
4875.png,300,300,plastic,60,141,263,300
4875.png,300,300,trash,63,24,300,179
4875.png,300,300,glass,89,120,300,300
1324.png,300,300,metal,60,58,300,238
1324.png,300,300,trash,81,137,280,300
1324.png,300,300,plastic,71,45,300,225
1324.png,300,300,glass,101,198,300,300
934.png,300,300,cardboard,16,10,256,190
934.png,300,300,trash,84,133,292,300
934.png,300,300,glass,138,63,300,191
934.png,300,300,plastic,71,154,300,300
3951.png,300,300,cardboard,10,10,250,190
3951.png,300,300,trash,44,136,277,300
3951.png,300,300,plastic,127,29,300,209
3951.png,300,300,glass,101,198,300,300
4249.png,300,300,paper,40,35,249,187
4249.png,300,300,plastic,92,176,257,300
4249.png,300,300,glass,147,36,300,168
4249.png,300,300,trash,75,120,300,300
1929.png,300,300,paper,10,10,250,190
1929.png,300,300,plastic,60,152,237,300
1929.png,300,300,glass,129,49,300,229
1929.png,300,300,trash,61,120,300,300
4595.png,300,300,paper,42,12,260,185
4595.png,300,300,trash,43,187,234,300
4595.png,300,300,glass,161,30,300,128
4595.png,300,300,plastic,120,152,300,300
2600.png,300,300,metal,91,10,258,188
2600.png,300,300,plastic,60,120,300,300
2600.png,300,300,trash,60,23,300,203
2600.png,300,300,glass,62,120,300,300
2507.png,300,300,paper,35,10,268,190
2507.png,300,300,plastic,30,159,247,300
2507.png,300,300,glass,110,46,300,205
2507.png,300,300,trash,114,121,300,300
1620.png,300,300,cardboard,10,10,250,190
1620.png,300,300,trash,10,120,235,300
1620.png,300,300,plastic,60,10,300,190
1620.png,300,300,glass,98,155,300,300
5535.png,300,300,paper,20,10,231,190
5535.png,300,300,glass,11,139,179,300
5535.png,300,300,plastic,83,10,300,190
5535.png,300,300,trash,66,120,300,300
2579.png,300,300,cardboard,10,10,250,190
2579.png,300,300,glass,31,120,271,300
2579.png,300,300,plastic,94,10,300,154
2579.png,300,300,trash,101,137,300,300
8217.png,300,300,paper,18,30,213,210
8217.png,300,300,glass,31,120,271,300
8217.png,300,300,trash,89,37,300,213
8217.png,300,300,plastic,90,120,300,300
2780.png,300,300,metal,105,63,300,192
2780.png,300,300,glass,66,120,300,300
2780.png,300,300,trash,65,41,300,221
2780.png,300,300,plastic,100,120,300,300
4118.png,300,300,metal,37,11,261,180
4118.png,300,300,plastic,60,120,300,300
4118.png,300,300,glass,60,59,300,217
4118.png,300,300,trash,66,120,300,300
2486.png,300,300,metal,10,10,221,190
2486.png,300,300,trash,31,149,268,300
2486.png,300,300,glass,103,10,300,163
2486.png,300,300,plastic,135,176,300,300
3702.png,300,300,cardboard,10,10,250,190
3702.png,300,300,glass,19,120,184,300
3702.png,300,300,plastic,71,21,300,201
3702.png,300,300,trash,84,120,300,300
6898.png,300,300,cardboard,10,10,250,190
6898.png,300,300,plastic,71,154,300,300
6898.png,300,300,trash,60,36,300,198
6898.png,300,300,glass,156,181,300,300
6602.png,300,300,cardboard,10,77,245,257
6602.png,300,300,trash,66,137,263,300
6602.png,300,300,plastic,104,31,300,168
6602.png,300,300,glass,129,120,300,300
7046.png,300,300,cardboard,75,59,237,176
7046.png,300,300,trash,35,140,203,300
7046.png,300,300,plastic,96,15,300,184
7046.png,300,300,glass,75,120,300,300
5434.png,300,300,paper,10,21,222,201
5434.png,300,300,trash,70,162,257,300
5434.png,300,300,plastic,124,36,300,175
5434.png,300,300,glass,115,120,300,300
9066.png,300,300,paper,10,10,222,176
9066.png,300,300,plastic,46,130,227,300
9066.png,300,300,glass,60,38,300,218
9066.png,300,300,trash,122,151,300,300
704.png,300,300,paper,10,10,250,190
704.png,300,300,glass,10,188,250,300
704.png,300,300,trash,113,46,300,189
704.png,300,300,plastic,60,161,300,300
6327.png,300,300,metal,10,10,229,190
6327.png,300,300,glass,68,120,255,300
6327.png,300,300,trash,91,10,300,186
6327.png,300,300,plastic,64,120,300,300
71.png,300,300,cardboard,10,10,218,190
71.png,300,300,plastic,71,120,300,300
71.png,300,300,glass,166,54,300,189
71.png,300,300,trash,79,120,300,300
4831.png,300,300,paper,52,34,292,214
4831.png,300,300,glass,34,192,187,300
4831.png,300,300,trash,63,21,300,172
4831.png,300,300,plastic,114,131,300,300
9621.png,300,300,metal,50,10,262,140
9621.png,300,300,glass,65,120,300,300
9621.png,300,300,trash,114,39,300,188
9621.png,300,300,plastic,71,120,300,300
1717.png,300,300,metal,85,48,300,228
1717.png,300,300,glass,31,120,271,300
1717.png,300,300,trash,124,40,300,188
1717.png,300,300,plastic,60,120,300,300
219.png,300,300,cardboard,10,10,250,190
219.png,300,300,glass,23,186,249,300
219.png,300,300,plastic,90,82,300,262
219.png,300,300,trash,101,145,300,300
9640.png,300,300,cardboard,10,10,250,190
9640.png,300,300,plastic,65,123,257,300
9640.png,300,300,trash,103,62,300,242
9640.png,300,300,glass,112,120,300,300
6469.png,300,300,metal,78,37,243,163
6469.png,300,300,trash,59,124,273,300
6469.png,300,300,glass,60,34,300,133
6469.png,300,300,plastic,96,169,300,300
7884.png,300,300,cardboard,10,10,250,190
7884.png,300,300,glass,68,120,255,300
7884.png,300,300,plastic,60,10,300,175
7884.png,300,300,trash,63,149,300,300
6624.png,300,300,cardboard,67,16,295,196
6624.png,300,300,trash,49,120,269,300
6624.png,300,300,plastic,108,49,300,226
6624.png,300,300,glass,166,165,300,300
3041.png,300,300,paper,63,61,242,206
3041.png,300,300,plastic,60,120,300,300
